EMP Data Retrieved ,,,,,,,
Programs selected = ,,,,,,,
,,,,,,,
,,,,,,,
Row #,STATION_ID,STATION NAME,RESULT_ID,DATE,VALUE,QAQC Flag,READING_TYPE
157,30,(D24A)  Rio Vista,1299,7/21/2021 15:00,1.36,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
158,30,(D24A)  Rio Vista,1299,7/21/2021 15:15,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
159,30,(D24A)  Rio Vista,1299,7/21/2021 15:30,1.51,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
160,30,(D24A)  Rio Vista,1299,7/21/2021 15:45,1.28,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
161,30,(D24A)  Rio Vista,1299,7/21/2021 16:00,1.36,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
162,30,(D24A)  Rio Vista,1299,7/21/2021 16:15,1.54,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
163,30,(D24A)  Rio Vista,1299,7/21/2021 16:30,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
164,30,(D24A)  Rio Vista,1299,7/21/2021 16:45,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
165,30,(D24A)  Rio Vista,1299,7/21/2021 17:00,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
166,30,(D24A)  Rio Vista,1299,7/21/2021 17:15,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
167,30,(D24A)  Rio Vista,1299,7/21/2021 17:30,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
168,30,(D24A)  Rio Vista,1299,7/21/2021 17:45,1.35,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
169,30,(D24A)  Rio Vista,1299,7/21/2021 18:00,1.37,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
170,30,(D24A)  Rio Vista,1299,7/21/2021 18:15,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
171,30,(D24A)  Rio Vista,1299,7/21/2021 18:30,1.23,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
172,30,(D24A)  Rio Vista,1299,7/21/2021 18:45,1.23,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
173,30,(D24A)  Rio Vista,1299,7/21/2021 19:00,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
174,30,(D24A)  Rio Vista,1299,7/21/2021 19:15,1.28,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
175,30,(D24A)  Rio Vista,1299,7/21/2021 19:30,1.29,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
176,30,(D24A)  Rio Vista,1299,7/21/2021 19:45,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
177,30,(D24A)  Rio Vista,1299,7/21/2021 20:00,1.25,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
178,30,(D24A)  Rio Vista,1299,7/21/2021 20:15,1.29,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
179,30,(D24A)  Rio Vista,1299,7/21/2021 20:30,1.21,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
180,30,(D24A)  Rio Vista,1299,7/21/2021 20:45,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
181,30,(D24A)  Rio Vista,1299,7/21/2021 21:00,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
182,30,(D24A)  Rio Vista,1299,7/21/2021 21:15,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
183,30,(D24A)  Rio Vista,1299,7/21/2021 21:30,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
184,30,(D24A)  Rio Vista,1299,7/21/2021 21:45,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
185,30,(D24A)  Rio Vista,1299,7/21/2021 22:00,1.49,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
186,30,(D24A)  Rio Vista,1299,7/21/2021 22:15,1.51,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
187,30,(D24A)  Rio Vista,1299,7/21/2021 22:30,1.59,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
188,30,(D24A)  Rio Vista,1299,7/21/2021 22:45,1.57,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
189,30,(D24A)  Rio Vista,1299,7/21/2021 23:00,1.68,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
190,30,(D24A)  Rio Vista,1299,7/21/2021 23:15,1.63,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
191,30,(D24A)  Rio Vista,1299,7/21/2021 23:30,1.58,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
192,30,(D24A)  Rio Vista,1299,7/21/2021 23:45,1.51,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
193,30,(D24A)  Rio Vista,1299,7/22/2021 0:00,1.52,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
194,30,(D24A)  Rio Vista,1299,7/22/2021 0:15,1.39,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
195,30,(D24A)  Rio Vista,1299,7/22/2021 0:30,1.59,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
196,30,(D24A)  Rio Vista,1299,7/22/2021 0:45,1.55,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
197,30,(D24A)  Rio Vista,1299,7/22/2021 1:00,1.6,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
198,30,(D24A)  Rio Vista,1299,7/22/2021 1:15,1.56,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
199,30,(D24A)  Rio Vista,1299,7/22/2021 1:30,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
200,30,(D24A)  Rio Vista,1299,7/22/2021 1:45,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
201,30,(D24A)  Rio Vista,1299,7/22/2021 2:00,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
202,30,(D24A)  Rio Vista,1299,7/22/2021 2:15,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
203,30,(D24A)  Rio Vista,1299,7/22/2021 2:30,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
204,30,(D24A)  Rio Vista,1299,7/22/2021 2:45,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
205,30,(D24A)  Rio Vista,1299,7/22/2021 3:00,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
206,30,(D24A)  Rio Vista,1299,7/22/2021 3:15,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
207,30,(D24A)  Rio Vista,1299,7/22/2021 3:30,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
208,30,(D24A)  Rio Vista,1299,7/22/2021 3:45,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
209,30,(D24A)  Rio Vista,1299,7/22/2021 4:00,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
210,30,(D24A)  Rio Vista,1299,7/22/2021 4:15,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
211,30,(D24A)  Rio Vista,1299,7/22/2021 4:30,1.37,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
212,30,(D24A)  Rio Vista,1299,7/22/2021 4:45,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
213,30,(D24A)  Rio Vista,1299,7/22/2021 5:00,1.44,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
214,30,(D24A)  Rio Vista,1299,7/22/2021 5:15,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
215,30,(D24A)  Rio Vista,1299,7/22/2021 5:30,1.51,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
216,30,(D24A)  Rio Vista,1299,7/22/2021 5:45,1.47,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
217,30,(D24A)  Rio Vista,1299,7/22/2021 6:00,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
218,30,(D24A)  Rio Vista,1299,7/22/2021 6:15,1.42,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
219,30,(D24A)  Rio Vista,1299,7/22/2021 6:30,1.5,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
220,30,(D24A)  Rio Vista,1299,7/22/2021 6:45,1.53,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
221,30,(D24A)  Rio Vista,1299,7/22/2021 7:00,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
222,30,(D24A)  Rio Vista,1299,7/22/2021 7:15,1.29,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
223,30,(D24A)  Rio Vista,1299,7/22/2021 7:30,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
224,30,(D24A)  Rio Vista,1299,7/22/2021 7:45,1.19,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
225,30,(D24A)  Rio Vista,1299,7/22/2021 8:00,1.22,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
226,30,(D24A)  Rio Vista,1299,7/22/2021 8:15,1.15,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
227,30,(D24A)  Rio Vista,1299,7/22/2021 8:30,1.22,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
228,30,(D24A)  Rio Vista,1299,7/22/2021 8:45,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
229,30,(D24A)  Rio Vista,1299,7/22/2021 9:00,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
230,30,(D24A)  Rio Vista,1299,7/22/2021 9:15,1.19,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
231,30,(D24A)  Rio Vista,1299,7/22/2021 9:30,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
232,30,(D24A)  Rio Vista,1299,7/22/2021 9:45,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
233,30,(D24A)  Rio Vista,1299,7/22/2021 10:00,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
234,30,(D24A)  Rio Vista,1299,7/22/2021 10:15,1.09,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
235,30,(D24A)  Rio Vista,1299,7/22/2021 10:30,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
236,30,(D24A)  Rio Vista,1299,7/22/2021 10:45,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
237,30,(D24A)  Rio Vista,1299,7/22/2021 11:00,1.12,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
238,30,(D24A)  Rio Vista,1299,7/22/2021 11:15,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
239,30,(D24A)  Rio Vista,1299,7/22/2021 11:30,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
240,30,(D24A)  Rio Vista,1299,7/22/2021 11:45,1.02,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
241,30,(D24A)  Rio Vista,1299,7/22/2021 12:00,1.09,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
242,30,(D24A)  Rio Vista,1299,7/22/2021 12:15,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
243,30,(D24A)  Rio Vista,1299,7/22/2021 12:30,1.05,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
244,30,(D24A)  Rio Vista,1299,7/22/2021 12:45,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
245,30,(D24A)  Rio Vista,1299,7/22/2021 13:00,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
246,30,(D24A)  Rio Vista,1299,7/22/2021 13:15,1.29,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
247,30,(D24A)  Rio Vista,1299,7/22/2021 13:30,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
248,30,(D24A)  Rio Vista,1299,7/22/2021 13:45,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
249,30,(D24A)  Rio Vista,1299,7/22/2021 14:00,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
250,30,(D24A)  Rio Vista,1299,7/22/2021 14:15,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
251,30,(D24A)  Rio Vista,1299,7/22/2021 14:30,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
252,30,(D24A)  Rio Vista,1299,7/22/2021 14:45,1.42,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
253,30,(D24A)  Rio Vista,1299,7/22/2021 15:00,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
254,30,(D24A)  Rio Vista,1299,7/22/2021 15:15,1.49,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
255,30,(D24A)  Rio Vista,1299,7/22/2021 15:30,1.47,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
256,30,(D24A)  Rio Vista,1299,7/22/2021 15:45,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
257,30,(D24A)  Rio Vista,1299,7/22/2021 16:00,1.36,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
258,30,(D24A)  Rio Vista,1299,7/22/2021 16:15,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
259,30,(D24A)  Rio Vista,1299,7/22/2021 16:30,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
260,30,(D24A)  Rio Vista,1299,7/22/2021 16:45,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
261,30,(D24A)  Rio Vista,1299,7/22/2021 17:00,1.25,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
262,30,(D24A)  Rio Vista,1299,7/22/2021 17:15,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
263,30,(D24A)  Rio Vista,1299,7/22/2021 17:30,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
264,30,(D24A)  Rio Vista,1299,7/22/2021 17:45,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
265,30,(D24A)  Rio Vista,1299,7/22/2021 18:00,1.12,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
266,30,(D24A)  Rio Vista,1299,7/22/2021 18:15,1.23,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
267,30,(D24A)  Rio Vista,1299,7/22/2021 18:30,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
268,30,(D24A)  Rio Vista,1299,7/22/2021 18:45,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
269,30,(D24A)  Rio Vista,1299,7/22/2021 19:00,1.37,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
270,30,(D24A)  Rio Vista,1299,7/22/2021 19:15,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
271,30,(D24A)  Rio Vista,1299,7/22/2021 19:30,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
272,30,(D24A)  Rio Vista,1299,7/22/2021 19:45,1.45,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
273,30,(D24A)  Rio Vista,1299,7/22/2021 20:00,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
274,30,(D24A)  Rio Vista,1299,7/22/2021 20:15,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
275,30,(D24A)  Rio Vista,1299,7/22/2021 20:30,1.43,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
276,30,(D24A)  Rio Vista,1299,7/22/2021 20:45,1.35,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
277,30,(D24A)  Rio Vista,1299,7/22/2021 21:00,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
278,30,(D24A)  Rio Vista,1299,7/22/2021 21:15,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
279,30,(D24A)  Rio Vista,1299,7/22/2021 21:30,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
280,30,(D24A)  Rio Vista,1299,7/22/2021 21:45,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
281,30,(D24A)  Rio Vista,1299,7/22/2021 22:00,1.25,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
282,30,(D24A)  Rio Vista,1299,7/22/2021 22:15,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
283,30,(D24A)  Rio Vista,1299,7/22/2021 22:30,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
284,30,(D24A)  Rio Vista,1299,7/22/2021 22:45,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
285,30,(D24A)  Rio Vista,1299,7/22/2021 23:00,1.37,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
286,30,(D24A)  Rio Vista,1299,7/22/2021 23:15,1.57,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
287,30,(D24A)  Rio Vista,1299,7/22/2021 23:30,1.6,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
288,30,(D24A)  Rio Vista,1299,7/22/2021 23:45,1.63,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
289,30,(D24A)  Rio Vista,1299,7/23/2021 0:00,1.65,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
290,30,(D24A)  Rio Vista,1299,7/23/2021 0:15,1.71,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
291,30,(D24A)  Rio Vista,1299,7/23/2021 0:30,1.56,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
292,30,(D24A)  Rio Vista,1299,7/23/2021 0:45,1.54,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
293,30,(D24A)  Rio Vista,1299,7/23/2021 1:00,1.48,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
294,30,(D24A)  Rio Vista,1299,7/23/2021 1:15,1.51,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
295,30,(D24A)  Rio Vista,1299,7/23/2021 1:30,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
296,30,(D24A)  Rio Vista,1299,7/23/2021 1:45,1.45,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
297,30,(D24A)  Rio Vista,1299,7/23/2021 2:00,1.54,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
298,30,(D24A)  Rio Vista,1299,7/23/2021 2:15,1.5,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
299,30,(D24A)  Rio Vista,1299,7/23/2021 2:30,1.61,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
300,30,(D24A)  Rio Vista,1299,7/23/2021 2:45,1.51,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
301,30,(D24A)  Rio Vista,1299,7/23/2021 3:00,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
302,30,(D24A)  Rio Vista,1299,7/23/2021 3:15,1.52,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
303,30,(D24A)  Rio Vista,1299,7/23/2021 3:30,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
304,30,(D24A)  Rio Vista,1299,7/23/2021 3:45,1.23,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
305,30,(D24A)  Rio Vista,1299,7/23/2021 4:00,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
306,30,(D24A)  Rio Vista,1299,7/23/2021 4:15,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
307,30,(D24A)  Rio Vista,1299,7/23/2021 4:30,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
308,30,(D24A)  Rio Vista,1299,7/23/2021 4:45,1.39,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
309,30,(D24A)  Rio Vista,1299,7/23/2021 5:00,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
310,30,(D24A)  Rio Vista,1299,7/23/2021 5:15,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
311,30,(D24A)  Rio Vista,1299,7/23/2021 5:30,1.36,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
312,30,(D24A)  Rio Vista,1299,7/23/2021 5:45,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
313,30,(D24A)  Rio Vista,1299,7/23/2021 6:00,1.38,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
