#Station Number:B9156000,,
#Station Name:Yolo Bypass near Lisbon Weir,,
#Station Type:Surface Water,,
#Parameter:Chlorophyll,,
#Output Interval (Unit of Measure):Raw  (UT),,
#Output Date Range:Custom,,
#Start and End Date of Output Date Range:07/20/2021 - 08/17/2021,,
#Query Date and Time:10/04/2021 17:22:43,,
Date Time,Chlorophyll Raw  (UT),Quality Code
8/16/2021 7:45,4.61,1: Good data
8/16/2021 8:00,5.55,1: Good data
8/16/2021 8:15,7.09,1: Good data
8/16/2021 8:30,5.41,1: Good data
8/16/2021 8:45,3.04,1: Good data
8/16/2021 9:00,3.28,1: Good data
8/16/2021 9:15,3.12,1: Good data
8/16/2021 9:30,3.63,1: Good data
8/16/2021 9:45,3.28,1: Good data
8/16/2021 10:00,2.85,1: Good data
8/16/2021 10:15,3.77,1: Good data
8/16/2021 10:30,2.44,1: Good data
8/16/2021 10:45,2.23,1: Good data
8/16/2021 11:00,2.69,1: Good data
8/16/2021 11:15,2.37,1: Good data
8/16/2021 11:30,2.24,1: Good data
8/16/2021 11:45,2.28,1: Good data
8/16/2021 12:00,2.68,1: Good data
8/16/2021 12:15,2.81,1: Good data
8/16/2021 12:30,2.77,1: Good data
8/16/2021 12:45,2.64,1: Good data
8/16/2021 13:00,2.93,1: Good data
8/16/2021 13:15,3.79,1: Good data
8/16/2021 13:30,5.25,1: Good data
8/16/2021 13:45,3.91,1: Good data
8/16/2021 14:00,5.75,1: Good data
8/16/2021 14:15,5.05,1: Good data
8/16/2021 14:30,5.82,1: Good data
8/16/2021 14:45,5.42,1: Good data
8/16/2021 15:00,4.35,1: Good data
8/16/2021 15:15,3.04,1: Good data
8/16/2021 15:30,5.95,1: Good data
8/16/2021 15:45,5.67,1: Good data
8/16/2021 16:00,4.82,1: Good data
8/16/2021 16:15,3.38,1: Good data
8/16/2021 16:30,3.94,1: Good data
8/16/2021 16:45,3.08,1: Good data
8/16/2021 17:00,2.9,1: Good data
8/16/2021 17:15,4.59,1: Good data
8/16/2021 17:30,3.66,1: Good data
8/16/2021 17:45,3.16,1: Good data
8/16/2021 18:00,3.53,1: Good data
8/16/2021 18:15,3.61,1: Good data
8/16/2021 18:30,4.26,1: Good data
8/16/2021 18:45,3.5,1: Good data
8/16/2021 19:00,3.92,1: Good data
8/16/2021 19:15,4.14,1: Good data
8/16/2021 19:30,3.06,1: Good data
8/16/2021 19:45,4.69,1: Good data
8/16/2021 20:00,3.99,1: Good data
8/16/2021 20:15,5.29,1: Good data
8/16/2021 20:30,4.9,1: Good data
8/16/2021 20:45,5.09,1: Good data
8/16/2021 21:00,5.65,1: Good data
8/16/2021 21:15,5.04,1: Good data
8/16/2021 21:30,5.37,1: Good data
8/16/2021 21:45,5.28,1: Good data
8/16/2021 22:00,5.29,1: Good data
8/16/2021 22:15,5.78,1: Good data
8/16/2021 22:30,5.59,1: Good data
8/16/2021 22:45,5.65,1: Good data
8/16/2021 23:00,5.73,1: Good data
8/16/2021 23:15,5.88,1: Good data
8/16/2021 23:30,5.87,1: Good data
8/16/2021 23:45,5.72,1: Good data
8/17/2021 0:00,6.1,1: Good data
8/17/2021 0:15,5.8,1: Good data
8/17/2021 0:30,5.37,1: Good data
8/17/2021 0:45,5.27,1: Good data
8/17/2021 1:00,5.1,1: Good data
8/17/2021 1:15,5.01,1: Good data
8/17/2021 1:30,5.07,1: Good data
8/17/2021 1:45,4.85,1: Good data
8/17/2021 2:00,5.19,1: Good data
8/17/2021 2:15,5.04,1: Good data
8/17/2021 2:30,4.86,1: Good data
8/17/2021 2:45,4.74,1: Good data
8/17/2021 3:00,5.21,1: Good data
8/17/2021 3:15,4.56,1: Good data
8/17/2021 3:30,5.35,1: Good data
8/17/2021 3:45,5.33,1: Good data
8/17/2021 4:00,5.23,1: Good data
8/17/2021 4:15,5.39,1: Good data
8/17/2021 4:30,5.24,1: Good data
8/17/2021 4:45,4.89,1: Good data
8/17/2021 5:00,5.16,1: Good data
8/17/2021 5:15,5.13,1: Good data
8/17/2021 5:30,4.98,1: Good data
8/17/2021 5:45,4.46,1: Good data
8/17/2021 6:00,5.02,1: Good data
8/17/2021 6:15,5.04,1: Good data
8/17/2021 6:30,4.59,1: Good data
8/17/2021 6:45,4.87,1: Good data
8/17/2021 7:00,4.98,1: Good data
8/17/2021 7:15,4.89,1: Good data
8/17/2021 7:30,5.14,1: Good data
8/17/2021 7:45,4.63,1: Good data
