LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Total Dissolved Solids,0,142,2.50,mg/L,Std Method 2540 C [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Total Suspended Solids,0,9.8,2.50,mg/L,EPA 160.2 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Volatile Suspended Solids,0,<2.5,2.50,mg/L,EPA 160.4 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Total Kjeldahl Nitrogen,0,0.275,0.10,mg/L as N,EPA 351.2 [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Field Specific Conductance,0, 143,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 uS/cm@25 °C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES0921B0212,09/28/2021 11:25,Field Water Temperature,0, 19.1,0.10,°C,EPA 170.1 (Field) [1]*,1 °C,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1021B0266,10/13/2021 11:07,Dissolved Ammonia,7664417,<0.05,0.05,mg/L as N,EPA 350.1 (D) [1]*,1 mg/L as N,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1021B0266,10/13/2021 11:07,Dissolved Calcium,7440702,13.8,1,mg/L,EPA 200.7 (D) [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1021B0266,10/13/2021 11:07,Dissolved Chloride,16887006,15.2,1,mg/L,EPA 300.0 [1]*,1 mg/L,"Water, Natural",Normal Sample,0,,
Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1021B0266,10/13/2021 11:07,Chlorophyll a,479618,1.73,0.50,ug/L,Std Method 10200 H [1]*,1 ug/L,"Water, Natural",Normal Sample,0,,
